"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1178824128","9787544652780,7544652785","汤姆·索亚历险记 = The adventures of Tom Sawyer","马克·吐温 Mark Twain 1835-1910","2018","chi","Book","PrintBook","Di 1 ban",226,"上海外语教育出版社","Shanghai","Ying yu Yue du jiao xue Chu zhong Ke wai du wu","本书讲述了:Tom Sawyer和他的朋友们----Huck Finn,Joe Harper在密西西比河畔的成长故事脍炙人口.他们离家出走当了回海盗,又匆匆返乡参加自己的葬礼;他们目击了一场凶杀案,还发现了宝藏.快来和他们一起开怀,一起冒险,一起战胜成长之路上的艰难险阻吧","否"
"1129690864","9787544651004,7544651002","红发会 = The red-headed league","柯南道尔 Doyle, Arthur Conan 1859-1930","2018","chi","Book","PrintBook","Di 1 ban",5,"上海外语教育出版社","Shanghai","Ying yu Yue du jiao xue Chu zhong Ke wai du wu","本书讲述了:贾贝兹·威尔逊邀请传奇侦探歇洛克·福尔摩斯和他的搭档华生医生调查神秘组织""红发会"",他们发现这个组织的背后大有玄虚","否"
"1129684605","9787544651066,7544651061","白牙 = White fang","杰克·伦敦 London, Jack 1876-1916","2018","chi","Book","PrintBook","Di 1 ban",24,"上海外语教育出版社","Shanghai","Ying yu Yue du jiao xue Chu zhong Ke wai du wu","本书讲述了:白牙出生在北国阿拉斯加寒冷的冰天雪地里,他一半是狗,一半是狼.没多久白牙就领会了大自然的法则,为了生存,他与妈妈基琪并肩作战.有一天,名叫灰河狸的印第安人认出了基琪,很快,基琪和白牙都成了灰河狸的财产.白牙认识到,人类也有法则,而人类的法则可以既公正又残酷","否"
"1129650333","9787544650946,7544650944","彼得·潘 = Peter Pan","J.M. Barrie","2018","chi","Book","PrintBook","Di 1 ban",2,"上海外语教育出版社","Shanghai","Ying yu Yue du jiao xue Chu zhong Ke wai du wu","本书讲述了:彼得·潘每晚都造访达林一家的儿童房,他是趁着温迪,约翰和迈克尔三人都睡着的时候.一天晚上,孩子们都醒过来了,彼得于是教他们学会了飞.他们一起飞到彼得的故乡永无乡,在那里他们遇到了""失落的男孩"",美人鱼,印第安人,还有海盗.不过,海盗头子,可恶的虎克船长,想要杀死彼得并逮住温迪他们","否"
"1129690484","9787544651011,7544651010","秘密花园 = The secret garden","伯内特 女,Burnett, Frances Hodgson 1849-1924","2018","chi","Book","PrintBook","Di 1 ban",92,"上海外语教育出版社","Shanghai","Ying yu Yue du jiao xue Chu zhong Ke wai du wu","本书讲述了:玛丽·莱诺克斯的父母在印度去世,她搬家到英国,住到了她叔叔家的大房子里.玛丽悲伤,孤独,没有人一起玩.有一天,玛丽发现了一把旧钥匙,进入了一个秘密花园,那里没有人去过,是一个全新的世界,满是魔法,现在向她开放了.不久玛丽就第一次交上了朋友,是她卧病在床的堂弟科林和温柔的驯兽师迪肯,还有和蔼但沉默寡言的园丁本·维泽斯塔夫","否"
"1178832022","9787544652636,7544652637","野性的呼唤 = The call of the wild","杰克·伦敦 London, Jack 1876-1916","2018","chi","Book","PrintBook","Di 1 ban",1,"上海外语教育出版社","Shanghai","Ying yu Yue du jiao xue Gao zhong Ke wai du wu","本书讲述了:Buck原先在加利福尼亚过着安逸的生活,但是有一天它被拐卖到寒冷偏远的Yukon,当了一只雪橇狗.在这里,Buck必须为生存而战斗.它能战胜敌人,再次成为它的世界的主宰吗","否"
"1178814006","9787544652667,7544652661","黛西·米勒 = Daisy Miller","詹姆斯 James, Henry 1843-1916","2018","chi","Book","PrintBook","Di 1 ban",7,"上海外语教育出版社","Shanghai","Ying yu Yue du jiao xue Gao zhong Ke wai du wu","本书讲述了:年轻貌美的美国女子Daisy Miller和她富有但缺乏贵族气质的母亲一起在欧洲旅行.Daisy待人友好,言谈举止天真无邪,却没有交上几个朋友,反而树敌不少","否"
"1129689815","9787544650939,7544650936","渔夫和他的灵魂 = The fisherman and his soul","Oscar Wilde","2018","chi","Book","PrintBook","Di 1 ban",,"上海外语教育出版社","Shanghai","Ying yu Yue du jiao xue Chu zhong Ke wai du wu","本书讲述了:一天,渔夫用渔网捕捉到一条美丽的美人鱼,他立刻爱上了这条美人鱼.渔夫想娶她为妻,但是,为此他必须先送走自己的灵魂.渔夫怎么才能送走他的灵魂他的身体和灵魂能够彼此分离吗","否"
"1178830546","9787544652643,7544652645","最后的莫希干人 = The last of the Mohicans","库珀 Cooper, James Fenimore 1789-1851","2018","chi","Book","PrintBook","Di 1 ban",25,"上海外语教育出版社","Shanghai","Ying yu Yue du jiao xue Gao zhong Ke wai du wu","本书讲述了:在法国人和印第安人交战期间的美洲,两名年轻女子Cora和Alice,为了和她们的父亲Munro上校团聚,启程踏上了一段充满危险的旅程.勇敢的侦察员Hawkeye以及他的莫希干同伴Chingackgook和Uncas挺身而出,伸出援手.一路上,他们必须躲避残暴的Huron,Magua和法国军队,才能安全到达William Henry城堡","否"
"1129882911","9787544651059,7544651053","金银岛 = Treasure Island","RobertLouis Stevenson","2018","chi","Book","PrintBook","Di 1 ban",179,"上海外语教育出版社","Shanghai","Ying yu Yue du jiao xue Chu zhong Ke wai du wu","本书讲述了:可怕的海盗比尔·伯恩斯死后,年轻的吉姆·霍金斯得到了通向巨额财富的钥匙----消失多年的金银岛藏宝地图.于是,吉姆就和几个可靠的朋友一起去寻宝,开始了一场不可思议的冒险","否"
"1129686215","9787544652490,7544652491","爱丽丝漫游仙境 = Alice's adventures in wonderland","卡罗尔 Carroll, Lewis 1832-1898","2018","chi","Book","PrintBook","Di 1 ban",242,"上海外语教育出版社","Shanghai","Ying yu Yue du jiao xue Chu zhong Ke wai du wu","本书讲述了一个小姑娘掉进兔子洞,经历了一系列奇遇,实际上只是她的一个梦","否"
"1136523614","9787544651165,7544651169","黑暗之心 = Heart of darkness","康拉德 Conrad, Joseph 1857-1924","2018","chi","Book","PrintBook","Di 1 ban",15,"上海外语教育出版社","Shanghai","Ying yu Yue du Gao zhong Ke wai du wu","","否"
"1083604650","9787544655569,7544655563","""易经""之三元解读与三维英译 = Another approach to Yijing : a historical-literary-philosophical interpretation and translation","王晓农, author","2018","chi","Book","PrintBook","Di 1 ban",2,"上海外语教育出版社","[Shanghai]","Yi jing,Zhou yi Yan jiu,Zhou yi Yi wen","","否"
"1121043813","9787544651608,7544651606","《文苑英华》与近世诗文思潮","陈引驰, author","2018","chi","Book","PrintBook","Di 1 ban",2,"上海外语教育出版社","Shanghai","Wen yuan ying hua,Chinese literature History and criticism,Chinese poetry History and criticism,Littérature chinoise Histoire et critique,Poésie chinoise Histoire et critique,Chinese literature,Chinese poetry,Chinese prose literature,Criticism, interpretation, etc","","否"
"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1159402009","9787544659505,754465950X","Functions of language = 功能语言学","彭宣维","2019","eng","Book","PrintBook","Di 1 ban",1,"上海外语教育出版社","Shanghai","Linguistics,Language and languages,Language,Linguistique,Langage et langues,linguistics","","否"
