"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1336377913","9787020167241,7020167241","狗年月 = Hundejahre","格拉斯 Grass, Günter 1927-2015","2022","chi","Book","PrintBook","Di 1 ban",1,"人民文学出版社","Beijing","Zhang pian xiao shuo De guo Xiandai","本书以""二战""和""二战""前后为背景,描写但泽一朗富尔,但泽地区,纳粹德国和战后西德发生的种种事件.本书在揭露法西斯折磨和毁灭无辜者肉体的同时,着重表现了它对于人们心灵的毒害和摧残","否"
"1111661620","9787020147601,7020147607","朗读者II. 2","董卿","2019","chi","Book","PrintBook","Di 1 ban",1,"人民文学出版社","Beijing Shi","Chinese literature Criticism and interpretation,Recitations,Celebrities China Interviews,Littérature chinoise Critique et interprétation,Récitations,Célébrités Chine Entretiens,Celebrities,Chinese literature,China,Criticism, interpretation, etc,Interviews","","否"
"1130334789","9787020149131,7020149138","六个和七个","优曼 (Yeoman, John)","2019","chi","Book","PrintBook","Di 1 ban",4,"人民文学出版社","Beijing","Tu hua gu shi Ying guo Xiandai","本书讲述了:巴纳比准备划着木筏去丽波草场.出发前妈妈嘱咐他,碰到需要帮助的人要尽力帮忙,遇上麻烦就打开木筏上的箱子.巴纳比一路上遇到很多稀奇古怪的乘客,幸好有妈妈为他准备的箱子","否"
"1176252906","9787020153671,7020153674,9787020153671","眼睛後面","Li-Young Lee","2019","chi","Book","PrintBook","北京第1版",1,"人民文學出版社","Beijing Shi","American poetry Chinese American authors,American poetry 21st century,Shi ji Mei guo Xiandai,American poetry,美國詩 美籍華裔作家,美國詩 21 世紀,2000-2099","Ben shu wei li li yang de di wu ben shi ji,Shou lu le< meng xiang jia de hou yi>< zai huo zhong bian huan wei zhi>< sheng yin de sheng ming> deng zuo pin","否"
"1097627109","9787020139477,7020139477","候鸟的勇敢","迟子建 (1964-)","2018","chi","Book","PrintBook","Di 1 ban",4,"人民文学出版社","Beijing","Zhong pian xiao shuo Zhong guo Dangdai","","否"
"1251473764","9787020161706,7020161707","一生的麦地 = Wheat fields of a lifetime","刘亮程, author","2020","chi","Book","PrintBook","Beijing di 1 ban",1,"人民文学出版社","Beijing Shi","","","否"
"1135910795","9787020143825,7020143822","艳歌","叶兆言.","2018","chi","Book","PrintBook","Di 1 ban",8,"人民文学出版社","Beijing","Zhong pian xiao shuo Xiao shuo ji Zhong guo Dangdai","","否"
"1286746745","9787020144433,7020144438","雨巷 : 戴望舒诗集 = Dai Wangshu's poetry collection","戴望舒, 1905-1950, author","2020","chi","Book","PrintBook","Beijing di 1 ban",1,"人民文学出版社","Beijing Shi","Chinese poetry 20th century,Poésie chinoise 20e siècle,Chinese poetry,1900-1999","","否"
"1122776196","9787020150274,7020150276","当下集","Gary Snyder","2019","chi","Book","PrintBook","Beijing di 1 ban",2,"人民文学出版社","Beijing shi","","","否"
"1143751179","9787020154821,7020154824","汉代文学思想史","许结, author","2019","chi","Book","PrintBook","Di 1 ban",9,"人民文学出版社","Beijing","","","否"
"1129659919","9787020139835,7020139833","砂女","安部公房 (1924-1993)","2018","chi","Book","PrintBook","Di 1 ban",8,"人民文学出版社","Beijing","Zhang pian xiao shuo Riben Xian dai","Ben shu jiang shu zhu ren gong,Mou xue xiao jiao yuan ren mu shun ping,Li yong xiu jia ri wai chu cai ji kun chong biao ben,Zhu su sha xue min jia.Xue zhong zhi zhu you yi wei nian qing nü ren.Di er tian""ta""xing lai fa xian,Tong wang di mian de sheng ti yi bei ren che qu,Shi zhi zi ji shou le qi pian.Zhei chu sha de cun luo you nei wei ba""ta""yin wang sha xue zhong de""nian zhang zhe""kong zhi zhe.Sui you liang shui yan cha ping jun an shi gong ji,Que wu xing dong zi you.""ta""ji ci quan dao nian qing de nü ren fang qi zhei zhong wu shi zi wo cun zai de,Wei le gou huo er zhong ri wa sha bu zhi de huo dong,Que zao dao nü ren jue nian er ping jing de ju jue:bu ke neng.Zai yu nü ren de rou ti sheng huo zhong,""ta""huo de guo duan zan de kuai le,Dan tao pao de xin bu si.Ran er ji ci xing dong dou can zao shi bai.Hou lai zai song yi you shen yun de nü ren qu yi yuan shi,""ta""de dao le tong wang di shang de sheng ti,Que yi wu xin tao chu","否"
